Row,Row.Numbers,Genotype,Pedigree,Treatment,date,Canopy_Coverage
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,3-Sep,45.53986221
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,26-Aug,74.33481566
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,23-Aug,62.15017863
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,22-Aug,57.74665203
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,16-Aug,56.37292465
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,1-Sep,69.35349851
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,30-Aug,56.85401628
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,6-Jul,28.66687778
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,5-Sep,52.79065429
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,20-Aug,63.02175885
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,12-Aug,61.24277802
3135,3135 and 3136,Tzi25,PI 506255,No Nitrogen,14-Aug,57.8316066
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,3-Sep,44.11521809
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,20-Aug,50.41631266
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,22-Aug,46.42235466
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,14-Aug,51.86341748
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,26-Aug,59.66545057
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,5-Sep,52.70827653
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,1-Sep,66.35765844
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,23-Aug,54.59921681
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,6-Jul,23.41476955
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,16-Aug,50.10205397
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,30-Aug,45.57434192
3137,3137 and 3138,DE2,PI 606330,No Nitrogen,12-Aug,54.00143987
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,14-Aug,44.73285944
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,26-Aug,47.24777369
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,20-Aug,34.36631482
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,12-Aug,46.76371951
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,16-Aug,38.27222984
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,6-Jul,24.94223619
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,5-Sep,24.09133311
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,23-Aug,35.3490148
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,3-Sep,21.36031253
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,22-Aug,29.813944
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,1-Sep,29.19729538
3139,3139 and 3140,Il101T,Ames 27119,No Nitrogen,30-Aug,22.90064564
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,14-Aug,82.63700986
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,23-Aug,82.34754374
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,3-Sep,69.15734526
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,12-Aug,77.25324062
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,5-Sep,70.69820175
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,26-Aug,84.90737168
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,6-Jul,41.42769457
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,22-Aug,81.59473377
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,1-Sep,79.70315034
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,20-Aug,82.10129171
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,16-Aug,80.43493034
3141,3141 and 3142,KUI2021,Ames 27129,No Nitrogen,30-Aug,84.58286416
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,1-Sep,9.15211222
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,20-Aug,23.32474115
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,14-Aug,20.99018157
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,16-Aug,16.93510024
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,22-Aug,14.96578682
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,3-Sep,10.20935591
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,12-Aug,23.21417589
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,6-Jul,31.84496233
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,30-Aug,10.02970709
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,26-Aug,19.31623585
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,23-Aug,18.35898073
3143,3143 and 3144,C49A,Ames 27067,No Nitrogen,5-Sep,7.116921885
3145,3145 and 3146,A661,PI 607521,No Nitrogen,5-Sep,33.37390031
3145,3145 and 3146,A661,PI 607521,No Nitrogen,6-Jul,33.4474926
3145,3145 and 3146,A661,PI 607521,No Nitrogen,26-Aug,44.63193471
3145,3145 and 3146,A661,PI 607521,No Nitrogen,14-Aug,50.27454087
3145,3145 and 3146,A661,PI 607521,No Nitrogen,12-Aug,50.2121825
3145,3145 and 3146,A661,PI 607521,No Nitrogen,30-Aug,38.0591174
3145,3145 and 3146,A661,PI 607521,No Nitrogen,1-Sep,38.07544154
3145,3145 and 3146,A661,PI 607521,No Nitrogen,23-Aug,48.39885038
3145,3145 and 3146,A661,PI 607521,No Nitrogen,22-Aug,43.36146945
3145,3145 and 3146,A661,PI 607521,No Nitrogen,3-Sep,28.9610115
3145,3145 and 3146,A661,PI 607521,No Nitrogen,16-Aug,41.38727782
3145,3145 and 3146,A661,PI 607521,No Nitrogen,20-Aug,40.38189594
3147,3147 and 3148,B75,PI 608774,No Nitrogen,23-Aug,37.81252682
3147,3147 and 3148,B75,PI 608774,No Nitrogen,20-Aug,32.69530406
3147,3147 and 3148,B75,PI 608774,No Nitrogen,3-Sep,26.06742573
3147,3147 and 3148,B75,PI 608774,No Nitrogen,12-Aug,39.11827591
3147,3147 and 3148,B75,PI 608774,No Nitrogen,26-Aug,37.57025245
3147,3147 and 3148,B75,PI 608774,No Nitrogen,6-Jul,16.75052681
3147,3147 and 3148,B75,PI 608774,No Nitrogen,5-Sep,26.5124356
3147,3147 and 3148,B75,PI 608774,No Nitrogen,1-Sep,31.0489555
3147,3147 and 3148,B75,PI 608774,No Nitrogen,22-Aug,35.24250984
3147,3147 and 3148,B75,PI 608774,No Nitrogen,30-Aug,31.59542493
3147,3147 and 3148,B75,PI 608774,No Nitrogen,16-Aug,32.27248761
3147,3147 and 3148,B75,PI 608774,No Nitrogen,14-Aug,33.64741198
3149,3149 and 3150,A619,PI 587139,No Nitrogen,6-Jul,22.02843817
3149,3149 and 3150,A619,PI 587139,No Nitrogen,14-Aug,8.630214088
3149,3149 and 3150,A619,PI 587139,No Nitrogen,5-Sep,6.599118816
3149,3149 and 3150,A619,PI 587139,No Nitrogen,16-Aug,7.229310931
3149,3149 and 3150,A619,PI 587139,No Nitrogen,3-Sep,8.815430677
3149,3149 and 3150,A619,PI 587139,No Nitrogen,1-Sep,7.102676213
3149,3149 and 3150,A619,PI 587139,No Nitrogen,26-Aug,18.6274178
3149,3149 and 3150,A619,PI 587139,No Nitrogen,22-Aug,10.10832544
3149,3149 and 3150,A619,PI 587139,No Nitrogen,12-Aug,13.65275873
3149,3149 and 3150,A619,PI 587139,No Nitrogen,30-Aug,6.323158437
3149,3149 and 3150,A619,PI 587139,No Nitrogen,20-Aug,6.831790101
3149,3149 and 3150,A619,PI 587139,No Nitrogen,23-Aug,13.67999503
3151,3151 and 3152,B103,PI 594046,No Nitrogen,16-Aug,62.18472823
3151,3151 and 3152,B103,PI 594046,No Nitrogen,23-Aug,69.62625536
3151,3151 and 3152,B103,PI 594046,No Nitrogen,14-Aug,63.32784391
3151,3151 and 3152,B103,PI 594046,No Nitrogen,30-Aug,71.13291377
3151,3151 and 3152,B103,PI 594046,No Nitrogen,12-Aug,71.91557561
3151,3151 and 3152,B103,PI 594046,No Nitrogen,20-Aug,62.08573938
3151,3151 and 3152,B103,PI 594046,No Nitrogen,22-Aug,63.83740846
3151,3151 and 3152,B103,PI 594046,No Nitrogen,3-Sep,46.10304184
3151,3151 and 3152,B103,PI 594046,No Nitrogen,5-Sep,49.30639073
3151,3151 and 3152,B103,PI 594046,No Nitrogen,6-Jul,41.81708714
3151,3151 and 3152,B103,PI 594046,No Nitrogen,1-Sep,58.43308406
3151,3151 and 3152,B103,PI 594046,No Nitrogen,26-Aug,63.38998653
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,6-Jul,21.75867825
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,14-Aug,35.0207417
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,26-Aug,41.1237684
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,22-Aug,37.01114548
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,12-Aug,43.82608633
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,3-Sep,24.4638107
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,5-Sep,25.31953673
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,23-Aug,43.21668428
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,20-Aug,35.34639921
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,1-Sep,33.43713249
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,30-Aug,32.50060374
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,16-Aug,32.83325717
3155,3155 and 3156,A554,PI 587138,No Nitrogen,3-Sep,24.40949614
3155,3155 and 3156,A554,PI 587138,No Nitrogen,1-Sep,41.99538611
3155,3155 and 3156,A554,PI 587138,No Nitrogen,6-Jul,35.64271277
3155,3155 and 3156,A554,PI 587138,No Nitrogen,16-Aug,44.6173855
3155,3155 and 3156,A554,PI 587138,No Nitrogen,5-Sep,25.02418232
3155,3155 and 3156,A554,PI 587138,No Nitrogen,22-Aug,52.54580152
3155,3155 and 3156,A554,PI 587138,No Nitrogen,20-Aug,49.40339559
3155,3155 and 3156,A554,PI 587138,No Nitrogen,23-Aug,57.10623914
3155,3155 and 3156,A554,PI 587138,No Nitrogen,30-Aug,44.05610887
3155,3155 and 3156,A554,PI 587138,No Nitrogen,14-Aug,52.53840862
3155,3155 and 3156,A554,PI 587138,No Nitrogen,12-Aug,59.89624222
3155,3155 and 3156,A554,PI 587138,No Nitrogen,26-Aug,48.46093276
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,20-Aug,39.2353441
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,12-Aug,49.57002746
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,1-Sep,40.84987881
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,22-Aug,43.16812097
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,26-Aug,43.63401719
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,30-Aug,40.4022241
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,5-Sep,28.9008166
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,3-Sep,30.77676494
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,23-Aug,47.43718385
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,16-Aug,38.59420952
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,14-Aug,42.90592233
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,6-Jul,26.60849235
3159,3159 and 3160,I29,PI 686057,No Nitrogen,1-Sep,52.89004988
3159,3159 and 3160,I29,PI 686057,No Nitrogen,3-Sep,35.02331742
3159,3159 and 3160,I29,PI 686057,No Nitrogen,26-Aug,55.93324354
3159,3159 and 3160,I29,PI 686057,No Nitrogen,6-Jul,38.90915346
3159,3159 and 3160,I29,PI 686057,No Nitrogen,12-Aug,67.41868147
3159,3159 and 3160,I29,PI 686057,No Nitrogen,16-Aug,54.53220383
3159,3159 and 3160,I29,PI 686057,No Nitrogen,5-Sep,35.04269579
3159,3159 and 3160,I29,PI 686057,No Nitrogen,23-Aug,63.50669378
3159,3159 and 3160,I29,PI 686057,No Nitrogen,22-Aug,61.02351755
3159,3159 and 3160,I29,PI 686057,No Nitrogen,30-Aug,60.72175717
3159,3159 and 3160,I29,PI 686057,No Nitrogen,20-Aug,57.80424233
3159,3159 and 3160,I29,PI 686057,No Nitrogen,14-Aug,58.11511121
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,22-Aug,44.59169104
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,12-Aug,54.30678007
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,5-Sep,10.06357726
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,1-Sep,26.17862481
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,6-Jul,36.66623661
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,30-Aug,33.30656495
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,14-Aug,44.28217048
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,23-Aug,48.85023279
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,26-Aug,44.31584101
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,16-Aug,43.79486098
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,20-Aug,52.68176778
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,3-Sep,13.54057453
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,12-Aug,63.58709612
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,20-Aug,64.46783693
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,1-Sep,63.56145255
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,6-Jul,35.24237342
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,14-Aug,58.49534094
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,22-Aug,59.02129907
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,16-Aug,52.31162197
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,30-Aug,53.9580842
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,26-Aug,55.80870126
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,5-Sep,38.29044619
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,3-Sep,38.08296326
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,23-Aug,63.0209767
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,5-Sep,14.80474748
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,22-Aug,33.5789306
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,6-Jul,26.65188851
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,12-Aug,42.78742317
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,26-Aug,33.40733671
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,14-Aug,35.57440954
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,23-Aug,38.0724047
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,1-Sep,23.85124068
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,30-Aug,27.4361414
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,20-Aug,37.97963798
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,16-Aug,30.89200558
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,3-Sep,16.99800772
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,26-Aug,22.32939175
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,1-Sep,2.09350419
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,14-Aug,30.09526589
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,16-Aug,20.21207541
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,23-Aug,25.19779429
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,20-Aug,29.30921763
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,3-Sep,1.939074204
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,22-Aug,20.95176626
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,6-Jul,30.53916797
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,5-Sep,0.286456465
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,30-Aug,4.762736078
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,12-Aug,36.92590435
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,16-Aug,55.10937701
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,23-Aug,57.27169669
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,1-Sep,46.79908359
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,30-Aug,52.69822427
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,6-Jul,32.19252257
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,20-Aug,58.52684936
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,3-Sep,37.69497034
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,26-Aug,54.56237605
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,14-Aug,54.16564174
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,22-Aug,57.14173952
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,12-Aug,64.14966011
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,5-Sep,34.67730593
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,16-Aug,58.04047008
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,3-Sep,46.37060781
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,26-Aug,65.19359329
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,14-Aug,51.00248067
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,22-Aug,63.78040978
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,5-Sep,38.62541081
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,12-Aug,72.7657527
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,30-Aug,58.28496111
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,23-Aug,58.65781069
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,20-Aug,55.64995752
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,1-Sep,61.49369905
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,6-Jul,30.14391105
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,22-Aug,62.12996259
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,20-Aug,67.19294961
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,30-Aug,54.6255481
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,16-Aug,59.28058397
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,26-Aug,65.24277847
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,12-Aug,70.72568946
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,3-Sep,35.08898461
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,23-Aug,68.24073334
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,14-Aug,66.63234037
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,1-Sep,49.41370733
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,5-Sep,24.47279668
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,6-Jul,43.99080471
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,6-Jul,40.41120794
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,23-Aug,71.45901596
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,14-Aug,77.74613829
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,16-Aug,63.08622447
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,22-Aug,65.96424171
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,26-Aug,65.59587386
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,20-Aug,67.58607779
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,5-Sep,54.25163966
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,30-Aug,73.93370169
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,12-Aug,72.2097007
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,3-Sep,50.67058444
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,1-Sep,62.10614061
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,22-Aug,8.874471575
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,12-Aug,10.94449248
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,20-Aug,9.102717337
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,23-Aug,9.066126784
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,16-Aug,5.970215708
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,3-Sep,5.589279553
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,30-Aug,6.704898906
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,5-Sep,3.145854562
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,14-Aug,10.02230514
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,1-Sep,3.468643895
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,6-Jul,24.72134583
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,26-Aug,11.30762618
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,22-Aug,33.98797998
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,26-Aug,31.57146628
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,14-Aug,36.10306227
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,30-Aug,32.23815717
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,3-Sep,24.71178782
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,6-Jul,30.65997349
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,20-Aug,40.12758665
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,23-Aug,35.72225626
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,5-Sep,17.29157996
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,16-Aug,26.78594444
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,12-Aug,42.5330936
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,1-Sep,27.20838676
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,22-Aug,84.59806149
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,5-Sep,71.01307424
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,14-Aug,88.30501761
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,30-Aug,87.53582454
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,16-Aug,69.81335021
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,6-Jul,40.57150006
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,12-Aug,83.37379212
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,3-Sep,70.8649148
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,1-Sep,75.63321467
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,20-Aug,93.07979206
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,23-Aug,84.25607738
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,26-Aug,81.35453259
3201,3201 and 3202,4722,PI 587130,No Nitrogen,30-Aug,31.5023175
3201,3201 and 3202,4722,PI 587130,No Nitrogen,5-Sep,23.10509623
3201,3201 and 3202,4722,PI 587130,No Nitrogen,6-Jul,24.95240106
3201,3201 and 3202,4722,PI 587130,No Nitrogen,3-Sep,26.68069051
3201,3201 and 3202,4722,PI 587130,No Nitrogen,1-Sep,30.67464142
3201,3201 and 3202,4722,PI 587130,No Nitrogen,22-Aug,36.42104146
3201,3201 and 3202,4722,PI 587130,No Nitrogen,23-Aug,45.18352765
3201,3201 and 3202,4722,PI 587130,No Nitrogen,20-Aug,32.06860303
3201,3201 and 3202,4722,PI 587130,No Nitrogen,26-Aug,45.75394327
3201,3201 and 3202,4722,PI 587130,No Nitrogen,12-Aug,38.11542872
3201,3201 and 3202,4722,PI 587130,No Nitrogen,14-Aug,32.24156261
3201,3201 and 3202,4722,PI 587130,No Nitrogen,16-Aug,37.35058057
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,1-Sep,82.27556419
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,14-Aug,72.70100686
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,23-Aug,78.02226425
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,16-Aug,72.2605364
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,22-Aug,77.14911582
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,3-Sep,60.62751121
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,12-Aug,74.08877296
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,30-Aug,77.24396184
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,5-Sep,73.11184144
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,6-Jul,45.55384838
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,20-Aug,77.95515747
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,26-Aug,70.86590723
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,26-Aug,20.37033277
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,3-Sep,12.79196857
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,23-Aug,10.07544746
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,22-Aug,7.775011665
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,20-Aug,5.817721009
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,14-Aug,6.117029038
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,16-Aug,5.337738878
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,6-Jul,21.38570585
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,30-Aug,5.476753693
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,1-Sep,16.95722466
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,12-Aug,7.522801026
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,5-Sep,5.492329109
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,1-Sep,50.32267998
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,23-Aug,53.57480073
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,5-Sep,44.06176897
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,6-Jul,18.70687262
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,14-Aug,41.21364991
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,20-Aug,45.71922296
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,30-Aug,48.2206297
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,3-Sep,40.80113972
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,22-Aug,47.6126213
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,26-Aug,62.34378631
